Label,Group,X-Axis-plate_mean,X-Axis-plate_std,X-Axis-plate_max,X-Axis-plate_min,X-Axis-plate_ptp,Y-Axis-plate_mean,Y-Axis-plate_std,Y-Axis-plate_max,Y-Axis-plate_min,Y-Axis-plate_ptp,Z-Axis-plate_mean,Z-Axis-plate_std,Z-Axis-plate_max,Z-Axis-plate_min,Z-Axis-plate_ptp,X-Axis-extrusion_mean,X-Axis-extrusion_std,X-Axis-extrusion_max,X-Axis-extrusion_min,X-Axis-extrusion_ptp,Y-Axis-extrusion_mean,Y-Axis-extrusion_std,Y-Axis-extrusion_max,Y-Axis-extrusion_min,Y-Axis-extrusion_ptp,Z-Axis-extrusion_mean,Z-Axis-extrusion_std,Z-Axis-extrusion_max,Z-Axis-extrusion_min,Z-Axis-extrusion_ptp,Tension_mean,Tension_std,Tension_max,Tension_min,Tension_ptp
1,4,-0.17611020408163264,0.08537509134640694,0.5,-0.98,1.48,-0.18437857142857145,0.09551624795001623,0.51,-0.98,1.49,9.65106530612245,0.030976090523014053,9.879,9.48,0.39899999999999913,0.29405,0.44132752490037813,2.99,-4.436,7.426,0.36625612244897965,0.3444591571317322,3.61,-3.111,6.721,-9.84365612244898,0.2880473549383945,-9.13,-10.98,1.8499999999999996,313.70183673469387,3.2428566226993842,325.4,304.7,20.69999999999999
1,4,-0.17133877551020407,0.05690394275040563,0.38,-0.91,1.29,-0.18342755102040817,0.09197800233974786,0.16,-0.99,1.15,9.651565306122448,0.02719684143590869,9.766,9.554,0.21199999999999974,0.2881285714285714,0.3812025491381029,3.944,-1.634,5.577999999999999,0.3754683673469388,0.41195141384236345,4.46,-1.999,6.459,-9.830273469387757,0.26455261177725586,-8.867,-12.271,3.404,317.12510204081633,3.003484794027601,328.1,307.8,20.30000000000001
1,4,-0.17413673469387755,0.07176231798942483,0.44,-0.97,1.41,-0.17828163265306124,0.08525803732169002,0.58,-0.99,1.5699999999999998,9.655442857142859,0.02738694385793258,9.823,9.503,0.3200000000000003,0.2683061224489796,0.4215808201539763,2.987,-3.852,6.839,0.37214693877551014,0.3293839005161004,1.77,-2.712,4.482,-9.761794897959184,0.2764478062235363,-8.191,-11.543,3.3519999999999985,317.1374489795918,3.2965095366080677,327.7,306.9,20.80000000000001
1,4,-0.17468979591836734,0.06958942050985284,-0.1,-0.98,0.88,-0.17833979591836735,0.09173820253329572,0.62,-0.99,1.6099999999999999,9.652660204081633,0.029184386515479152,9.794,9.536,0.2580000000000009,0.295734693877551,0.37152598038691365,2.76,-1.473,4.233,0.3643928571428572,0.4749637362634185,4.535,-2.871,7.406000000000001,-9.802260204081632,0.2330122284781778,-8.606,-10.98,2.3740000000000006,313.13755102040807,2.9645659286573642,324.4,304.0,20.399999999999977
1,4,-0.1824234693877551,0.09659982285552314,0.0,-0.99,0.99,-0.1804795918367347,0.09732640533454222,0.95,-0.99,1.94,9.652719387755102,0.027960355163152813,9.812,9.52,0.2919999999999998,0.27164387755102043,0.4368204258059496,3.3,-3.151,6.451,0.3737724489795919,0.32821770751538615,1.581,-3.417,4.997999999999999,-9.776560204081633,0.2689408467089553,-8.904,-10.99,2.0860000000000003,314.1135714285714,2.887006340873692,324.5,303.7,20.80000000000001
1,4,-0.17153571428571426,0.05233405015974254,0.149,-0.98,1.129,-0.17951632653061222,0.08110735351784626,0.15,-0.99,1.14,9.650114285714286,0.029232341608539773,9.773,9.476,0.2969999999999988,0.2985367346938776,0.3682741903294435,3.281,-1.449,4.73,0.3576489795918367,0.45183022282054225,4.607,-2.697,7.304,-9.761322448979591,0.218150060939437,-8.985,-10.97,1.9850000000000012,313.4136734693878,3.339332203726839,322.8,303.7,19.100000000000023
1,4,-0.17567857142857143,0.07446112360535145,0.22,-0.98,1.2,-0.17908061224489796,0.08892555147845643,0.88,-0.97,1.85,9.645057142857144,0.029472761551462875,9.803,9.48,0.3230000000000004,0.2725122448979592,0.4411751247139723,2.114,-4.432,6.546,0.3842010204081633,0.3353938735384444,2.863,-2.976,5.839,-9.79894081632653,0.29113092392365286,-8.638,-10.98,2.3420000000000005,309.905918367347,3.4092439872741114,319.9,297.2,22.69999999999999
1,4,-0.17005510204081634,0.052151711816562175,0.37,-0.98,1.35,-0.18016632653061224,0.09276985946567523,0.8,-0.97,1.77,9.646637755102041,0.03077257596781793,9.769,9.5,0.26900000000000013,0.2859816326530612,0.37414149302836985,3.809,-1.514,5.323,0.3659530612244898,0.4380231890246017,3.803,-2.166,5.968999999999999,-9.823417346938776,0.2366390696628949,-9.225,-10.95,1.7249999999999996,307.38520408163265,3.443804768694256,318.5,297.3,21.19999999999999
1,4,-0.171065306122449,0.06311570053067396,0.53,-0.99,1.52,-0.17817551020408162,0.07923796382072154,0.3,-0.97,1.27,9.655684693877552,0.028078308324677892,9.85,9.542,0.30799999999999983,0.2701561224489796,0.4270218188676619,3.41,-3.737,7.147,0.3760928571428572,0.3526273059304329,1.708,-2.756,4.4639999999999995,-9.807717346938775,0.2828358049402985,-8.42,-11.86,3.4399999999999995,311.2440816326531,3.7573459577735635,322.9,300.9,22.0
1,4,-0.17296530612244895,0.07009398079203118,0.22,-0.99,1.21,-0.17846122448979593,0.07950087617621795,0.8,-0.99,1.79,9.64353775510204,0.03137029667261342,9.804,9.511,0.29300000000000104,0.2878367346938776,0.39793255489140245,2.776,-1.228,4.004,0.36798673469387755,0.47375941628416124,4.221,-2.739,6.96,-9.808801020408163,0.24119905446852358,-8.864,-10.99,2.1259999999999994,317.35448979591837,3.2229645126646806,328.2,307.8,20.399999999999977
1,4,-0.17430714285714285,0.07250016572817089,0.46,-0.98,1.44,-0.18220510204081633,0.09404718623794814,0.54,-0.99,1.53,9.65446836734694,0.028504958741325116,9.82,9.498,0.32200000000000095,0.2961602040816326,0.41185798999957374,3.287,-2.744,6.031000000000001,0.3810816326530613,0.34084447268600343,1.744,-3.378,5.122,-9.79279387755102,0.25423109438121594,-9.206,-10.98,1.774000000000001,318.15561224489795,3.196081646401154,332.3,309.2,23.100000000000023
1,4,-0.1699785714285714,0.05470733404178258,0.4,-0.89,1.29,-0.18053775510204084,0.08566270830974487,0.65,-0.99,1.6400000000000001,9.656814285714285,0.030122542240329092,9.807,9.496,0.31099999999999994,0.28341326530612243,0.42338866886830173,4.28,-2.99,7.2700000000000005,0.35805918367346934,0.4769899632788109,5.63,-2.831,8.461,-9.852245918367348,0.2792978034169699,-9.143,-10.99,1.8469999999999995,320.5025510204082,3.1046547710489354,330.4,311.7,18.69999999999999
1,4,-0.18155408163265307,0.10292515674752961,0.6,-0.98,1.58,-0.1847795918367347,0.10684787198055083,0.5,-0.99,1.49,9.652967346938775,0.03293160746930351,9.807,9.463,0.3440000000000012,0.2731683673469388,0.4495828125339156,2.317,-4.46,6.777,0.3772112244897959,0.41853986628507583,2.548,-2.874,5.422000000000001,-9.849719387755103,0.28200201517522966,-9.136,-10.99,1.854000000000001,318.7288775510204,3.3627480206391276,328.9,311.1,17.799999999999955
1,4,-0.18293877551020407,0.10724547622128029,0.6,-0.98,1.58,-0.18601836734693877,0.10994754625705244,0.5,-0.97,1.47,9.656641836734696,0.0317044914846442,9.799,9.463,0.3360000000000003,0.2878704081632653,0.45362495133233355,4.114,-4.46,8.574,0.3720040816326531,0.4656507822432477,4.81,-3.42,8.23,-9.8255,0.263286088287464,-8.664,-10.99,2.3260000000000005,314.15173469387753,4.717501830571917,326.0,301.0,25.0
1,4,-0.1767408163265306,0.09087204598880094,0.56,-0.99,1.55,-0.18553061224489795,0.10144614576937801,0.2,-0.99,1.19,9.655917346938777,0.03265647270125477,9.835,9.507,0.3280000000000012,0.29255918367346934,0.47087530474610984,4.114,-4.329,8.443,0.37393673469387756,0.47275589990550115,4.81,-3.85,8.66,-9.79696224489796,0.28583936476997585,-7.773,-11.589,3.8160000000000007,312.19510204081627,3.6814172750250655,326.1,302.2,23.900000000000034
1,4,-0.17718979591836737,0.09411132518740654,0.56,-0.99,1.55,-0.17920816326530611,0.08968492202975677,0.47,-0.99,1.46,9.659217346938775,0.034015403250107,9.835,9.415,0.4200000000000017,0.2716540816326531,0.46362626764967585,3.208,-4.329,7.537,0.36097959183673467,0.4279854226869023,3.716,-3.85,7.566000000000001,-9.80450306122449,0.28243876163207765,-7.773,-11.589,3.8160000000000007,318.6313265306123,3.220005747794053,330.7,309.0,21.69999999999999
1,4,-0.17506836734693879,0.07576704643778767,0.21,-0.99,1.2,-0.17797448979591837,0.07924842341987386,0.47,-0.98,1.45,9.656012244897958,0.03298125399933419,9.809,9.415,0.39400000000000013,0.27686428571428573,0.40249711743168587,3.162,-0.99,4.152,0.381415306122449,0.414781732582439,3.716,-1.953,5.6690000000000005,-9.791339795918368,0.23981788125864786,-8.889,-10.92,2.0310000000000006,317.71081632653056,3.4359779148839387,329.1,307.0,22.100000000000023
1,4,-0.17442142857142856,0.06293722941899155,-0.104,-0.99,0.886,-0.17744387755102042,0.07720359985041214,0.7,-0.99,1.69,9.657214285714286,0.02909844304692436,9.789,9.45,0.3390000000000004,0.2625367346938775,0.45343381453169807,2.584,-4.219,6.803000000000001,0.35772551020408166,0.3588709010702091,2.386,-2.753,5.139,-9.797701020408164,0.24471078180916475,-8.968,-10.99,2.0220000000000002,312.9169387755102,3.974828813709136,325.3,301.7,23.600000000000023
1,4,-0.1751,0.06526742632259609,0.162,-0.99,1.152,-0.1830204081632653,0.09488732088714237,0.51,-0.97,1.48,9.657173469387756,0.03017507604785715,9.79,9.528,0.2619999999999987,0.27614999999999995,0.39197565906050635,3.158,-1.407,4.5649999999999995,0.37930306122448976,0.4554884247625506,3.905,-3.111,7.016,-9.8248,0.2538458772321408,-9.197,-10.98,1.7830000000000013,307.7217346938775,3.176987896243541,318.4,298.7,19.69999999999999
1,4,-0.17603061224489794,0.06869116838364936,-0.101,-0.97,0.869,-0.18391530612244897,0.09810300693558913,0.55,-0.99,1.54,9.653355102040816,0.027984296334124973,9.782,9.518,0.26399999999999935,0.2548183673469388,0.45032213828999024,2.884,-4.24,7.1240000000000006,0.37557448979591834,0.36115739624079907,2.338,-2.452,4.79,-9.793591836734693,0.27410020276871544,-9.16,-11.255,2.0950000000000006,312.0902040816327,3.398806206864416,321.4,302.6,18.799999999999955
1,4,-0.17127551020408163,0.056998850796192636,0.2,-0.95,1.15,-0.1859887755102041,0.11232964824128502,0.62,-0.99,1.6099999999999999,9.657364285714285,0.029754247681667907,9.779,9.529,0.25,0.29538775510204085,0.38084417598366227,3.772,-1.163,4.935,0.37963265306122446,0.4686035047330134,4.49,-2.795,7.285,-9.799150000000001,0.24647202298079374,-8.854,-10.97,2.1160000000000014,315.4391836734694,2.80101208875758,324.0,307.1,16.899999999999977
1,4,-0.1730234693877551,0.06206333549248819,0.26,-0.83,1.0899999999999999,-0.17902653061224488,0.08468348819975258,0.71,-0.98,1.69,9.661363265306123,0.029221579207472554,9.849,9.452,0.39700000000000024,0.28065510204081634,0.44544956587617784,3.855,-4.595,8.45,0.3682183673469388,0.34400865151286786,1.498,-2.849,4.347,-9.792448979591835,0.2849089622750977,-8.598,-11.546,2.9479999999999986,317.484693877551,3.1358380073482532,328.0,307.7,20.30000000000001
1,4,-0.17596020408163263,0.07229841396035491,-0.102,-0.99,0.888,-0.1837551020408163,0.09446508492500044,0.129,-0.99,1.119,9.65547142857143,0.031695654115287145,9.843,9.478,0.3650000000000002,0.2950744897959184,0.3799513577383145,3.304,-1.717,5.021,0.37512244897959185,0.46313529705000284,4.326,-2.316,6.6419999999999995,-9.806210204081632,0.2236560467387714,-9.136,-10.97,1.8340000000000014,319.8761224489796,2.966531208933706,329.5,310.9,18.600000000000023
1,4,-0.17455,0.06894004012656985,-0.101,-0.99,0.889,-0.19064897959183674,0.12181622679759731,0.82,-0.98,1.7999999999999998,9.651,0.026775521870330915,9.76,9.531,0.2289999999999992,0.235665306122449,0.46702876306607577,3.346,-3.231,6.577,0.3700459183673469,0.33374043582363294,2.387,-3.674,6.061,-9.741128571428572,0.2454685062304743,-8.721,-10.92,2.199,320.195612244898,3.0878218881456374,331.1,311.0,20.100000000000023
1,4,-0.17013877551020407,0.0627799455055856,0.9,-0.99,1.8900000000000001,-0.1801295918367347,0.07576630653500177,0.62,-0.97,1.5899999999999999,9.65395918367347,0.029623941767837423,9.831,9.471,0.35999999999999943,0.29488775510204085,0.3623100201021068,3.814,-1.769,5.583,0.3716224489795918,0.49404071788124376,5.261,-3.305,8.566,-9.796040816326531,0.2174274928810938,-9.165,-10.98,1.8150000000000013,316.3931632653061,4.623906842005852,331.1,304.1,27.0
1,4,-0.17695408163265305,0.09415401480419429,0.76,-0.98,1.74,-0.186634693877551,0.09593878373685112,0.32,-0.98,1.3,9.653960204081631,0.02912179645093653,9.809,9.512,0.2969999999999988,0.27421632653061223,0.4374586489365169,2.503,-4.47,6.973,0.3815714285714286,0.3318818206186396,2.421,-2.76,5.180999999999999,-9.851105102040815,0.28114690795297786,-9.152,-10.97,1.8180000000000014,315.27377551020413,4.187502790813843,326.9,304.9,22.0
1,4,-0.17195408163265305,0.05880506480402501,-0.1,-0.97,0.87,-0.1809265306122449,0.08609313128995998,0.85,-0.98,1.83,9.6625,0.027605622763547014,9.741,9.571,0.16999999999999993,0.29701122448979594,0.3623763587545618,4.4,-1.323,5.723000000000001,0.38255204081632654,0.45161965027691525,4.265,-2.21,6.475,-9.848472448979592,0.254855886159863,-8.913,-10.99,2.077,321.6273469387755,3.4535115376755257,332.5,310.6,21.899999999999977
1,4,-0.18138673469387756,0.10653237712100516,0.3,-0.99,1.29,-0.18638367346938775,0.1040495748148866,0.96,-0.99,1.95,9.66088775510204,0.029155663381328367,9.831,9.541,0.28999999999999915,0.2690183673469388,0.4578333732066987,3.73,-4.507,8.237,0.38825612244897956,0.33600545536336784,1.653,-2.871,4.524,-9.826078571428573,0.3004471072163849,-8.458,-11.41,2.952,325.0920408163265,4.036845343193697,336.4,312.6,23.799999999999955
1,4,-0.16928265306122448,0.04407934294648593,-0.101,-0.99,0.889,-0.1823551020408163,0.09536287529313103,0.88,-0.99,1.87,9.658827551020408,0.0326278936651281,9.789,9.412,0.3769999999999989,0.29258571428571434,0.38434900673683525,2.963,-1.232,4.195,0.3706204081632653,0.46572914830779794,4.478,-2.469,6.946999999999999,-9.812391836734694,0.2622333077403844,-9.206,-10.99,1.7840000000000007,327.09938775510204,3.4087192568609925,335.2,316.1,19.099999999999966
1,4,-0.1759520408163265,0.07726295377765022,0.1,-0.93,1.03,-0.18763877551020408,0.10845177676836333,0.71,-0.99,1.7,9.65806836734694,0.029258601027204584,9.838,9.473,0.36499999999999844,0.2807928571428572,0.43534146690399533,3.147,-3.34,6.487,0.37290306122448985,0.3662288787401698,2.47,-3.21,5.68,-9.84004693877551,0.2857645881448009,-9.16,-10.99,1.83,325.225,3.0285406838062103,334.4,316.1,18.299999999999955
1,4,-0.1706969387755102,0.036573507067279354,0.134,-0.7,0.834,-0.18332653061224488,0.09007539648110717,-0.1,-0.99,0.89,9.661407142857144,0.03177170718659955,9.788,9.509,0.2789999999999999,0.28996938775510206,0.3998049716917251,3.898,-1.794,5.692,0.36465510204081636,0.4370299660772467,4.315,-2.248,6.563000000000001,-9.798358163265306,0.2418766579011764,-8.878,-10.9,2.0220000000000002,324.0388775510204,3.5808630765167986,333.0,315.0,18.0
1,4,-0.1744938775510204,0.06897190320633013,0.31,-0.97,1.28,-0.18345714285714287,0.09645396067872093,0.94,-0.99,1.93,9.65082142857143,0.030209637433732138,9.788,9.494,0.2940000000000005,0.27730102040816323,0.4425762844414273,2.36,-3.92,6.279999999999999,0.38349081632653065,0.3747475244194647,1.83,-2.247,4.077,-9.784207142857142,0.25594205129765013,-9.155,-10.93,1.7750000000000004,318.47591836734694,3.5738094454684877,331.7,308.4,23.30000000000001
1,4,-0.1751091836734694,0.06890956301445986,0.49,-0.91,1.4,-0.18675204081632651,0.11541877940219353,0.94,-0.99,1.93,9.652818367346937,0.03375617357576686,9.777,9.494,0.2829999999999995,0.27260102040816325,0.45576159069186506,3.692,-3.92,7.612,0.36609591836734695,0.46828106964452654,3.639,-2.647,6.286,-9.831678571428572,0.2618766412933808,-8.533,-10.93,2.3970000000000002,314.2369387755102,3.2489154888045975,323.4,304.5,18.899999999999977
1,4,-0.17449795918367345,0.06838769279956236,0.49,-0.99,1.48,-0.19299897959183673,0.13150808541519798,0.6,-0.99,1.5899999999999999,9.662432653061225,0.03357338223953735,9.787,9.555,0.2320000000000011,0.27124489795918366,0.4737041994709549,3.692,-3.833,7.525,0.37590204081632655,0.45626358139799056,3.639,-2.775,6.414,-9.797162244897958,0.2719780138230362,-8.457,-11.35,2.892999999999999,312.3791836734694,2.953582284820051,321.7,303.6,18.099999999999966
1,4,-0.1735357142857143,0.07079859152006125,0.8,-0.96,1.76,-0.19160510204081632,0.12135720665301357,0.5,-0.99,1.49,9.658640816326532,0.03408251642505617,9.814,9.47,0.3439999999999994,0.27681428571428573,0.4571332054784693,3.397,-3.833,7.23,0.36571734693877556,0.4396896965939962,4.185,-2.775,6.959999999999999,-9.80800306122449,0.2763448913409125,-8.457,-11.354,2.8969999999999985,315.94316326530617,3.140249599119951,326.2,303.6,22.599999999999966
1,4,-0.17406632653061221,0.06883466355633465,0.8,-0.94,1.74,-0.18412448979591836,0.11104775959223122,0.9,-0.99,1.8900000000000001,9.658770408163265,0.03887540723373204,9.862,9.444,0.41799999999999926,0.2855489795918367,0.43703355151752366,3.338,-3.521,6.859,0.38255204081632654,0.4609064409310782,4.185,-3.178,7.3629999999999995,-9.828807142857142,0.2660153911267664,-8.792,-11.354,2.5619999999999994,318.7248979591837,3.288944451010471,329.2,309.7,19.5
1,4,-0.1747795918367347,0.06890062639918994,-0.1,-0.99,0.89,-0.18289999999999998,0.09535427068975731,0.38,-0.99,1.37,9.655142857142858,0.029767397588362887,9.862,9.444,0.41799999999999926,0.26377244897959184,0.4421977651760076,2.592,-3.521,6.1129999999999995,0.37657653061224494,0.38253120889114184,2.306,-3.178,5.484,-9.849481632653061,0.2819757347162394,-8.792,-10.99,2.1980000000000004,323.26275510204084,3.7295935327615566,334.1,313.0,21.100000000000023
1,4,-0.1697357142857143,0.043031864676667454,0.225,-0.84,1.065,-0.18289285714285716,0.08191126202750618,0.21,-0.98,1.19,9.661601020408163,0.031421216655336946,9.839,9.553,0.2859999999999996,0.2810010204081632,0.3969291369940951,3.913,-1.888,5.801,0.3861908163265306,0.46531785857357433,3.814,-2.717,6.531000000000001,-9.809932653061225,0.2522906114132014,-8.72,-10.98,2.26,323.5294897959184,3.2698620305565593,334.9,313.5,21.399999999999977
1,4,-0.17648979591836736,0.0815981498512192,0.8,-0.93,1.73,-0.17848367346938773,0.08041098982393394,0.8,-0.96,1.76,9.651971428571429,0.030674978169744245,9.774,9.515,0.25899999999999856,0.26700408163265305,0.44235327093836535,2.559,-4.56,7.119,0.36846326530612244,0.36043528627111104,1.936,-2.264,4.199999999999999,-9.841948979591837,0.28604064833334225,-9.114,-10.98,1.8659999999999997,322.68357142857144,3.072635228089719,334.7,313.5,21.19999999999999
1,4,-0.17087448979591835,0.04570086367965295,0.26,-0.99,1.25,-0.17884591836734695,0.08507168486031606,0.8,-0.95,1.75,9.657402040816327,0.032234212967451034,9.774,9.542,0.23199999999999932,0.2989704081632653,0.3687194914973136,3.84,-1.419,5.259,0.3883551020408163,0.4432014979443229,3.576,-2.123,5.699,-9.803839795918366,0.24873676325761887,-8.814,-10.97,2.1560000000000006,321.2782653061225,3.132526373493616,331.1,312.3,18.80000000000001
1,4,-0.17466020408163266,0.08572673628596894,0.57,-0.99,1.56,-0.18671632653061224,0.10559053151532714,0.74,-0.99,1.73,9.65911530612245,0.030188184781740256,9.905,9.514,0.391,0.2822387755102041,0.4478830707082732,4.204,-3.645,7.849,0.37481326530612247,0.37095989225355125,2.831,-3.406,6.237,-9.797079591836734,0.2881211759529078,-7.67,-11.876,4.2059999999999995,319.1817346938775,2.7519571979608584,327.4,311.4,16.0
1,4,-0.1685642857142857,0.05181323357472865,0.67,-0.9,1.57,-0.18685408163265305,0.09486932007505662,0.164,-0.99,1.154,9.660411224489797,0.03016254056943256,9.775,9.47,0.3049999999999997,0.2875438775510204,0.36633169300410023,3.52,-1.23,4.75,0.3629030612244898,0.48860380614398,4.834,-2.657,7.491,-9.792907142857143,0.22838358028741462,-8.935,-11.86,2.924999999999999,318.7376530612245,3.12490336210428,329.0,307.6,21.399999999999977
1,4,-0.181434693877551,0.09276069067827368,0.28,-0.97,1.25,-0.1915285714285714,0.10659525872980219,0.44,-0.99,1.43,9.65975918367347,0.029796198349257678,9.867,9.488,0.37900000000000134,0.26708673469387756,0.45429676943820635,2.963,-2.848,5.811,0.365465306122449,0.3456743598852092,2.65,-3.162,5.811999999999999,-9.796568367346937,0.26219607560106567,-9.123,-10.99,1.8670000000000009,317.1212244897959,2.9376928561289843,329.0,307.6,21.399999999999977
1,4,-0.17324183673469387,0.052531095598603986,0.15,-0.9,1.05,-0.18176734693877553,0.0842695441819566,0.53,-0.99,1.52,9.657551020408162,0.031923768398400026,9.795,9.453,0.3420000000000005,0.2976255102040816,0.39438854710034793,4.864,-2.974,7.838,0.3660081632653061,0.4892757266287129,4.527,-3.143,7.67,-9.801858163265306,0.23977533975746987,-8.783,-11.33,2.5470000000000006,312.9409183673469,4.123700682623161,325.2,300.7,24.5
1,4,-0.17899897959183672,0.09005029773081122,0.57,-0.96,1.5299999999999998,-0.17916428571428566,0.09282173253399359,0.97,-0.98,1.95,9.655845918367346,0.02926155333792852,9.844,9.496,0.347999999999999,0.27867653061224495,0.4324843661916674,2.549,-4.539,7.087999999999999,0.3777234693877551,0.331266847950755,2.29,-2.325,4.615,-9.822611224489796,0.2580936882506567,-8.954,-10.98,2.026,310.05979591836734,3.5848001053176417,322.1,299.7,22.400000000000034
1,4,-0.17375714285714286,0.06454819588367079,0.42,-0.99,1.41,-0.184069387755102,0.09023051704244858,0.29,-0.99,1.28,9.658833673469386,0.03088467503166815,9.765,9.554,0.2110000000000003,0.28781632653061223,0.38584001514159316,3.887,-2.139,6.026,0.37943979591836735,0.4831475621211721,3.645,-2.666,6.311,-9.826755102040815,0.2138524697086751,-8.693,-10.94,2.247,315.96316326530615,3.099637930448499,326.4,305.9,20.5
1,4,-0.18011938775510203,0.08423579049089025,0.13,-0.96,1.0899999999999999,-0.18153367346938776,0.08633585279790985,0.92,-0.93,1.85,9.651316326530614,0.03130022394742062,9.812,9.544,0.2679999999999989,0.26076020408163264,0.4771504796738861,4.94,-3.463,8.403,0.37160306122448983,0.35824120336240955,2.237,-3.233,5.470000000000001,-9.809507142857141,0.2763183998800024,-8.383,-11.94,3.5570000000000004,318.1358163265306,3.077176158285579,328.4,309.4,19.0
1,4,-0.17306020408163264,0.06336651926075518,0.79,-0.99,1.78,-0.18223265306122452,0.07659179470028266,0.267,-0.9,1.167,9.659388775510205,0.030773611749895045,9.804,9.513,0.29100000000000037,0.2949795918367347,0.40441001318857117,3.58,-1.368,4.948,0.3740612244897959,0.5116621078193034,4.486,-3.198,7.683999999999999,-9.826608163265307,0.22889369142503124,-9.193,-10.99,1.7970000000000006,319.77244897959184,3.042165602579741,329.7,310.6,19.099999999999966
1,4,-0.1777795918367347,0.07370040284438911,-0.1,-0.99,0.89,-0.18745102040816328,0.10335678570863159,0.75,-0.99,1.74,9.65875612244898,0.029115791235175326,9.791,9.512,0.2789999999999999,0.274595918367347,0.4353506585520546,2.94,-2.739,5.679,0.37302653061224494,0.3627028852512701,1.93,-2.776,4.7059999999999995,-9.837539795918367,0.26849035525557424,-8.916,-10.91,1.9939999999999998,318.8913265306122,2.895051420978987,328.6,310.8,17.80000000000001
1,4,-0.17510510204081634,0.061398881317418184,0.114,-0.94,1.054,-0.18651326530612247,0.08973431775644883,-0.1,-0.96,0.86,9.658174489795918,0.03020912083928547,9.785,9.517,0.2680000000000007,0.2823214285714285,0.4089783310336894,3.769,-1.667,5.436,0.3719081632653061,0.45398850310747874,3.455,-2.182,5.6370000000000005,-9.820111224489796,0.24288777722024305,-8.793,-10.97,2.1770000000000014,320.594081632653,3.0056147582431048,329.5,311.6,17.899999999999977
1,4,-0.17931836734693876,0.0909024632554359,0.99,-0.98,1.97,-0.19015408163265307,0.10336718646863866,0.151,-0.99,1.141,9.656746938775509,0.030813084300314545,9.854,9.489,0.36499999999999844,0.27767040816326527,0.4458036409308254,3.13,-4.59,7.72,0.37887857142857145,0.3776564691945443,1.7,-2.37,4.07,-9.793108163265305,0.25889873628051335,-9.23,-11.1,1.8699999999999992,315.5885714285714,4.515304134670379,326.7,301.8,24.899999999999977
1,4,-0.17981734693877552,0.09938016219477218,0.99,-0.98,1.97,-0.18737857142857142,0.10196823509989646,0.71,-0.99,1.7,9.654944897959183,0.03536525194873847,9.854,9.489,0.36499999999999844,0.2728826530612245,0.46622679020318575,3.437,-4.59,8.027,0.3623887755102041,0.4668682142380734,3.496,-2.375,5.871,-9.833045918367347,0.265851702050862,-8.925,-11.1,2.174999999999999,309.8297959183674,2.9559331478700956,319.6,301.8,17.80000000000001
1,4,-0.17831632653061225,0.08758806611223434,0.75,-0.99,1.74,-0.19163673469387754,0.12065786795539633,0.79,-0.99,1.78,9.659166326530613,0.03787096632761375,9.953,9.485,0.46799999999999997,0.2859132653061224,0.47390294109567804,3.63,-3.55,7.18,0.3825663265306123,0.44754667375886964,3.496,-2.903,6.399,-9.832584693877552,0.2820265076020557,-8.586,-10.99,2.404,312.7310204081633,3.090749360887809,322.8,303.2,19.600000000000023
1,4,-0.1782448979591837,0.0899465783883139,0.7,-0.99,1.69,-0.18585204081632653,0.1126786904953791,0.95,-0.99,1.94,9.65932142857143,0.037469712258498794,9.953,9.485,0.46799999999999997,0.2719989795918368,0.4768583829040835,3.691,-3.55,7.241,0.35606836734693875,0.4717992227106735,4.588,-2.903,7.491,-9.849948979591838,0.28452537179105186,-8.586,-10.98,2.394,316.28612244897954,3.119509260416223,325.8,306.9,18.900000000000034
1,4,-0.17806326530612246,0.09113546811489723,0.63,-0.98,1.6099999999999999,-0.18801836734693878,0.10864020222823403,0.95,-0.99,1.94,9.661583673469387,0.03456688486633945,9.846,9.459,0.38700000000000045,0.27855204081632656,0.4762658603560967,3.691,-3.775,7.465999999999999,0.36838877551020405,0.49114778406542586,4.588,-3.333,7.921,-9.813037755102041,0.24503206704567204,-8.732,-10.98,2.248000000000001,317.7607142857143,2.925478767724723,326.8,310.3,16.5
1,4,-0.1851173469387755,0.1061850305810187,0.63,-0.99,1.62,-0.18709285714285714,0.09355881348987201,0.116,-0.99,1.106,9.658018367346939,0.030802558689567352,9.846,9.459,0.38700000000000045,0.2729173469387755,0.45966508693619895,3.197,-3.775,6.9719999999999995,0.3615316326530612,0.39252662722547615,2.486,-3.333,5.819000000000001,-9.817485714285715,0.24335286549136248,-8.732,-10.91,2.178000000000001,313.7152040816327,3.9422493655769046,324.5,302.7,21.80000000000001
1,4,-0.1783704081632653,0.07802128530765108,0.3,-0.95,1.25,-0.1856122448979592,0.09366307754371747,0.6,-0.99,1.5899999999999999,9.659023469387757,0.030131048130337835,9.808,9.558,0.25,0.2819214285714286,0.4265827035994358,4.584,-2.442,7.026,0.37990102040816326,0.48848150112131605,4.603,-3.158,7.760999999999999,-9.828836734693878,0.25958223084203896,-8.826,-10.94,2.113999999999999,312.115,3.6168778818540304,327.7,303.0,24.69999999999999
